"month","num","group"
91,1589666.55041416,"Seasonally Adjusted"
92,1552321.98702747,"Seasonally Adjusted"
93,1551125.49656113,"Seasonally Adjusted"
94,1551036.43937604,"Seasonally Adjusted"
95,1471170.01795082,"Seasonally Adjusted"
96,1554402.53049543,"Seasonally Adjusted"
97,1593643.98999246,"Seasonally Adjusted"
98,1529114.44831394,"Seasonally Adjusted"
99,1505023.47221112,"Seasonally Adjusted"
100,1424084.00999584,"Seasonally Adjusted"
101,1438506.35901245,"Seasonally Adjusted"
102,1401974.0674698,"Seasonally Adjusted"
103,1397218.6118365,"Seasonally Adjusted"
104,1384778.99736483,"Seasonally Adjusted"
105,1204855.45794281,"Seasonally Adjusted"
106,1187159.09504551,"Seasonally Adjusted"
107,1133934.80062379,"Seasonally Adjusted"
108,1171334.41170188,"Seasonally Adjusted"
109,1204986.91297351,"Seasonally Adjusted"
110,1145864.0263543,"Seasonally Adjusted"
111,1052034.78572557,"Seasonally Adjusted"
112,1096681.93637663,"Seasonally Adjusted"
113,1088082.07675266,"Seasonally Adjusted"
114,1074044.63277598,"Seasonally Adjusted"
115,1045393.98874802,"Seasonally Adjusted"
116,1038305.61627132,"Seasonally Adjusted"
117,1024188.54971821,"Seasonally Adjusted"
118,1027000.05216181,"Seasonally Adjusted"
119,1025685.36369925,"Seasonally Adjusted"
120,1015465.04367283,"Seasonally Adjusted"
121,1018808.20431846,"Seasonally Adjusted"
122,1068979.94130936,"Seasonally Adjusted"
123,1059199.05104262,"Seasonally Adjusted"
124,1063085.85802901,"Seasonally Adjusted"
125,1063560.55840671,"Seasonally Adjusted"
126,1069485.6293476,"Seasonally Adjusted"
127,1092401.59041618,"Seasonally Adjusted"
128,1081008.24134277,"Seasonally Adjusted"
129,1096170.09721042,"Seasonally Adjusted"
130,1099076.4250881,"Seasonally Adjusted"
131,1110629.01164111,"Seasonally Adjusted"
132,1107066.76849384,"Seasonally Adjusted"
133,1072719.5671117,"Seasonally Adjusted"
134,1124535.44334164,"Seasonally Adjusted"
135,1135575.72505746,"Seasonally Adjusted"
136,1169138.79177199,"Seasonally Adjusted"
137,1167068.34977258,"Seasonally Adjusted"
138,1164324.56836969,"Seasonally Adjusted"
139,1175605.51030917,"Seasonally Adjusted"
140,1194739.87944812,"Seasonally Adjusted"
141,1212258.63419649,"Seasonally Adjusted"
142,1220157.32597883,"Seasonally Adjusted"
143,1227496.41430624,"Seasonally Adjusted"
144,1221438.31899991,"Seasonally Adjusted"
145,1213788.28347621,"Seasonally Adjusted"
146,1255159.34710566,"Seasonally Adjusted"
147,1248782.27748826,"Seasonally Adjusted"
148,1230031.4487647,"Seasonally Adjusted"
149,1229378.76480407,"Seasonally Adjusted"
150,1248924.63937056,"Seasonally Adjusted"
151,1250005.25798978,"Seasonally Adjusted"
152,1263043.07277815,"Seasonally Adjusted"
153,1266376.45238633,"Seasonally Adjusted"
154,1287296.40168268,"Seasonally Adjusted"
155,1314082.5330973,"Seasonally Adjusted"
156,1353321.40793005,"Seasonally Adjusted"
157,1368805.39333579,"Seasonally Adjusted"
158,1348883.07744654,"Seasonally Adjusted"
159,1372212.69034134,"Seasonally Adjusted"
160,1426266.59726991,"Seasonally Adjusted"
161,1451644.17629762,"Seasonally Adjusted"
162,1457138.40597691,"Seasonally Adjusted"
163,1505900.6912145,"Seasonally Adjusted"
164,1446231.644036,"Seasonally Adjusted"
165,1408817.60033478,"Seasonally Adjusted"
166,1445428.8614799,"Seasonally Adjusted"
167,1432494.07481632,"Seasonally Adjusted"
168,1412997.00490518,"Seasonally Adjusted"
169,1449427.01561391,"Seasonally Adjusted"
170,1438008.55182747,"Seasonally Adjusted"
171,1453475.13816051,"Seasonally Adjusted"
172,1484043.59130203,"Seasonally Adjusted"
173,1489294.58538153,"Seasonally Adjusted"
174,1490873.5227498,"Seasonally Adjusted"
175,1509810.08192595,"Seasonally Adjusted"
176,1503303.10134965,"Seasonally Adjusted"
177,1510496.79483955,"Seasonally Adjusted"
178,1534001.53309709,"Seasonally Adjusted"
179,1545366.90349407,"Seasonally Adjusted"
180,1545834.39540541,"Seasonally Adjusted"
181,1538612.82042573,"Seasonally Adjusted"
182,1559149.89773674,"Seasonally Adjusted"
183,1571407.76122016,"Seasonally Adjusted"
184,1582517.25734271,"Seasonally Adjusted"
185,1588779.85602326,"Seasonally Adjusted"
186,1610540.97359508,"Seasonally Adjusted"
187,1627363.80599985,"Seasonally Adjusted"
188,1647555.92638293,"Seasonally Adjusted"
189,1658704.0088404,"Seasonally Adjusted"
190,1637606.75609169,"Seasonally Adjusted"
191,1594768.31874954,"Seasonally Adjusted"
192,1653823.51699576,"Seasonally Adjusted"
193,1757159.28233995,"Seasonally Adjusted"
194,1646166.32070482,"Seasonally Adjusted"
195,1636202.56641548,"Seasonally Adjusted"
196,1613465.97622603,"Seasonally Adjusted"
197,1606136.2834053,"Seasonally Adjusted"
198,1585029.99642444,"Seasonally Adjusted"
199,1560069.26056267,"Seasonally Adjusted"
200,1561029.22922877,"Seasonally Adjusted"
201,1551903.68829295,"Seasonally Adjusted"
