"month","volume","group","seasonal"
111,199931904,"Subprime","Unadjusted"
112,183242688,"Subprime","Unadjusted"
113,169451376,"Subprime","Unadjusted"
114,206681424,"Subprime","Unadjusted"
115,224834496,"Subprime","Unadjusted"
116,231375648,"Subprime","Unadjusted"
117,246717264,"Subprime","Unadjusted"
118,242850912,"Subprime","Unadjusted"
119,233187168,"Subprime","Unadjusted"
120,186560496,"Subprime","Unadjusted"
121,169307232,"Subprime","Unadjusted"
122,240164592,"Subprime","Unadjusted"
123,221330304,"Subprime","Unadjusted"
124,232003296,"Subprime","Unadjusted"
125,259014480,"Subprime","Unadjusted"
126,239096640,"Subprime","Unadjusted"
127,251325888,"Subprime","Unadjusted"
128,285625680,"Subprime","Unadjusted"
129,283359744,"Subprime","Unadjusted"
130,346589472,"Subprime","Unadjusted"
131,273818352,"Subprime","Unadjusted"
132,290305344,"Subprime","Unadjusted"
133,266914896,"Subprime","Unadjusted"
134,341671248,"Subprime","Unadjusted"
135,270253872,"Subprime","Unadjusted"
136,303506064,"Subprime","Unadjusted"
137,342160560,"Subprime","Unadjusted"
138,303391152,"Subprime","Unadjusted"
139,351862320,"Subprime","Unadjusted"
140,327301440,"Subprime","Unadjusted"
141,312456768,"Subprime","Unadjusted"
142,404031648,"Subprime","Unadjusted"
143,348677088,"Subprime","Unadjusted"
144,289258704,"Subprime","Unadjusted"
145,316108848,"Subprime","Unadjusted"
146,381717888,"Subprime","Unadjusted"
147,351786288,"Subprime","Unadjusted"
148,369546672,"Subprime","Unadjusted"
149,429771264,"Subprime","Unadjusted"
150,365587968,"Subprime","Unadjusted"
151,420193296,"Subprime","Unadjusted"
152,386489088,"Subprime","Unadjusted"
153,372533040,"Subprime","Unadjusted"
154,424663776,"Subprime","Unadjusted"
155,401679264,"Subprime","Unadjusted"
156,361200192,"Subprime","Unadjusted"
157,357087696,"Subprime","Unadjusted"
158,412993776,"Subprime","Unadjusted"
159,380820288,"Subprime","Unadjusted"
160,387759216,"Subprime","Unadjusted"
161,393052464,"Subprime","Unadjusted"
162,391001712,"Subprime","Unadjusted"
163,422673024,"Subprime","Unadjusted"
164,484777968,"Subprime","Unadjusted"
165,504193440,"Subprime","Unadjusted"
166,526430640,"Subprime","Unadjusted"
167,506652768,"Subprime","Unadjusted"
168,431581008,"Subprime","Unadjusted"
169,425773680,"Subprime","Unadjusted"
170,605533728,"Subprime","Unadjusted"
171,517057536,"Subprime","Unadjusted"
172,590896560,"Subprime","Unadjusted"
173,627674832,"Subprime","Unadjusted"
174,616053072,"Subprime","Unadjusted"
175,628917456,"Subprime","Unadjusted"
176,682556736,"Subprime","Unadjusted"
177,694767312,"Subprime","Unadjusted"
178,640325040,"Subprime","Unadjusted"
179,710391552,"Subprime","Unadjusted"
180,634570704,"Subprime","Unadjusted"
181,565292304,"Subprime","Unadjusted"
182,759435168,"Subprime","Unadjusted"
183,743901888,"Subprime","Unadjusted"
184,795241776,"Subprime","Unadjusted"
185,779601456,"Subprime","Unadjusted"
186,748463424,"Subprime","Unadjusted"
187,763452768,"Subprime","Unadjusted"
188,718315968,"Subprime","Unadjusted"
189,722267280,"Subprime","Unadjusted"
190,763185000.949532,"Subprime","Unadjusted"
191,749240464.153155,"Subprime","Unadjusted"
192,565608967.205769,"Subprime","Unadjusted"
193,624608394.44574,"Subprime","Unadjusted"
194,781171263.474812,"Subprime","Unadjusted"
195,705070757.648278,"Subprime","Unadjusted"
196,819817684.441953,"Subprime","Unadjusted"
197,778467005.723255,"Subprime","Unadjusted"
198,674154686.854942,"Subprime","Unadjusted"
199,881090775.506356,"Subprime","Unadjusted"
200,717834587.681369,"Subprime","Unadjusted"
201,616562702.028402,"Subprime","Unadjusted"
60,2240486832,"Near Prime","Unadjusted"
61,2438221680,"Near Prime","Unadjusted"
62,3001863072,"Near Prime","Unadjusted"
63,2849569776,"Near Prime","Unadjusted"
64,2723831904,"Near Prime","Unadjusted"
65,3240718128,"Near Prime","Unadjusted"
66,2976228192,"Near Prime","Unadjusted"
67,3245955120,"Near Prime","Unadjusted"
68,3102943872,"Near Prime","Unadjusted"
69,2760822672,"Near Prime","Unadjusted"
70,2846623248,"Near Prime","Unadjusted"
71,2554775040,"Near Prime","Unadjusted"
72,2351828832,"Near Prime","Unadjusted"
73,2388903552,"Near Prime","Unadjusted"
74,2916019632,"Near Prime","Unadjusted"
75,2774661408,"Near Prime","Unadjusted"
76,2807344656,"Near Prime","Unadjusted"
77,2775597888,"Near Prime","Unadjusted"
78,2768610000,"Near Prime","Unadjusted"
79,2978981328,"Near Prime","Unadjusted"
