"month","num","group"
85,3703158.17043382,"Seasonally Adjusted"
86,3676368.60932668,"Seasonally Adjusted"
87,3660850.57727119,"Seasonally Adjusted"
88,3831638.01649521,"Seasonally Adjusted"
89,3642055.09193178,"Seasonally Adjusted"
90,3631645.50810473,"Seasonally Adjusted"
91,3696841.03885422,"Seasonally Adjusted"
92,3717265.9685727,"Seasonally Adjusted"
93,3728329.34954555,"Seasonally Adjusted"
94,3625373.17935529,"Seasonally Adjusted"
95,3602117.55484369,"Seasonally Adjusted"
96,3564887.26922881,"Seasonally Adjusted"
97,3485392.70581809,"Seasonally Adjusted"
98,3534470.11438668,"Seasonally Adjusted"
99,3556209.19503058,"Seasonally Adjusted"
100,3533821.49538528,"Seasonally Adjusted"
101,3439609.75638184,"Seasonally Adjusted"
102,3092861.67487847,"Seasonally Adjusted"
103,3038563.08770436,"Seasonally Adjusted"
104,3005343.54004284,"Seasonally Adjusted"
105,2633135.79402208,"Seasonally Adjusted"
106,2658192.04005072,"Seasonally Adjusted"
107,2641225.80845711,"Seasonally Adjusted"
108,2765285.53377945,"Seasonally Adjusted"
109,2641978.99574824,"Seasonally Adjusted"
110,2421941.82299425,"Seasonally Adjusted"
111,2414013.40089337,"Seasonally Adjusted"
112,2557201.59654139,"Seasonally Adjusted"
113,2657931.30169918,"Seasonally Adjusted"
114,2705630.18734522,"Seasonally Adjusted"
115,3346769.73135018,"Seasonally Adjusted"
116,2478116.12846913,"Seasonally Adjusted"
117,2551503.49860495,"Seasonally Adjusted"
118,2705080.58485575,"Seasonally Adjusted"
119,2701932.99866314,"Seasonally Adjusted"
120,2754438.11248871,"Seasonally Adjusted"
121,2700571.04346811,"Seasonally Adjusted"
122,2893872.24732573,"Seasonally Adjusted"
123,2935121.56367538,"Seasonally Adjusted"
124,2924569.16953745,"Seasonally Adjusted"
125,3012097.07872091,"Seasonally Adjusted"
126,2969332.27760871,"Seasonally Adjusted"
127,3072391.77135608,"Seasonally Adjusted"
128,3122555.81418758,"Seasonally Adjusted"
129,3214218.93494656,"Seasonally Adjusted"
130,3214312.62452611,"Seasonally Adjusted"
131,3285875.82819695,"Seasonally Adjusted"
132,3314368.75216867,"Seasonally Adjusted"
133,3384191.53145159,"Seasonally Adjusted"
134,3293976.26841378,"Seasonally Adjusted"
135,3279630.67786644,"Seasonally Adjusted"
136,3212874.4269553,"Seasonally Adjusted"
137,3227909.19590307,"Seasonally Adjusted"
138,3250500.39522687,"Seasonally Adjusted"
139,3273406.76910514,"Seasonally Adjusted"
140,3466737.97416786,"Seasonally Adjusted"
141,3579455.14491962,"Seasonally Adjusted"
142,3573469.05519272,"Seasonally Adjusted"
143,3623700.11256043,"Seasonally Adjusted"
144,3606745.71779648,"Seasonally Adjusted"
145,3637862.92371542,"Seasonally Adjusted"
146,3670547.49308417,"Seasonally Adjusted"
147,3674264.19140817,"Seasonally Adjusted"
148,3695729.08021299,"Seasonally Adjusted"
149,3650572.20643478,"Seasonally Adjusted"
150,3694778.46911214,"Seasonally Adjusted"
151,3741115.86679317,"Seasonally Adjusted"
152,3743972.91865732,"Seasonally Adjusted"
153,3761856.93875011,"Seasonally Adjusted"
154,3787304.23694047,"Seasonally Adjusted"
155,3812768.28047747,"Seasonally Adjusted"
156,3816348.5215487,"Seasonally Adjusted"
157,3872274.21320176,"Seasonally Adjusted"
158,3873079.10372531,"Seasonally Adjusted"
159,3943617.59233801,"Seasonally Adjusted"
160,4014285.52293026,"Seasonally Adjusted"
161,4038883.14957977,"Seasonally Adjusted"
162,4041740.53318908,"Seasonally Adjusted"
163,4005788.82735724,"Seasonally Adjusted"
164,3968663.1162529,"Seasonally Adjusted"
165,3939993.4532836,"Seasonally Adjusted"
166,3979580.71325612,"Seasonally Adjusted"
167,3973994.03669846,"Seasonally Adjusted"
168,3953020.79604142,"Seasonally Adjusted"
169,4042784.39641572,"Seasonally Adjusted"
170,4203962.82573801,"Seasonally Adjusted"
171,4133740.58544501,"Seasonally Adjusted"
172,4131934.73735478,"Seasonally Adjusted"
173,4141587.20688794,"Seasonally Adjusted"
174,4158815.25378108,"Seasonally Adjusted"
175,4178907.37719512,"Seasonally Adjusted"
176,4206386.80688565,"Seasonally Adjusted"
177,4158942.05118255,"Seasonally Adjusted"
178,4149763.8924927,"Seasonally Adjusted"
179,4178757.11447004,"Seasonally Adjusted"
180,4181246.69334866,"Seasonally Adjusted"
181,4139561.42752169,"Seasonally Adjusted"
182,4311631.53907235,"Seasonally Adjusted"
183,4227007.26656677,"Seasonally Adjusted"
184,4305823.28695999,"Seasonally Adjusted"
185,4386079.81598256,"Seasonally Adjusted"
186,4356203.04281127,"Seasonally Adjusted"
187,4364394.02099354,"Seasonally Adjusted"
188,4349730.52658433,"Seasonally Adjusted"
189,4306156.65064665,"Seasonally Adjusted"
190,4314585.56058255,"Seasonally Adjusted"
191,4293169.34466089,"Seasonally Adjusted"
192,4291123.69852663,"Seasonally Adjusted"
193,4296452.14938119,"Seasonally Adjusted"
194,4218801.74216389,"Seasonally Adjusted"
195,4237071.99545784,"Seasonally Adjusted"
196,4260195.71105107,"Seasonally Adjusted"
197,4229677.60215047,"Seasonally Adjusted"
198,4226004.45706409,"Seasonally Adjusted"
199,4265287.31162916,"Seasonally Adjusted"
200,4254472.11580582,"Seasonally Adjusted"
201,4337678.00211173,"Seasonally Adjusted"
