"month","volume","group","seasonal"
95,714547248,"Subprime","Unadjusted"
96,1272923280,"Subprime","Unadjusted"
97,868591632,"Subprime","Unadjusted"
98,611821344,"Subprime","Unadjusted"
99,726634656,"Subprime","Unadjusted"
100,657938256,"Subprime","Unadjusted"
101,628619808,"Subprime","Unadjusted"
102,1093872528,"Subprime","Unadjusted"
103,2657912064,"Subprime","Unadjusted"
104,2554524144,"Subprime","Unadjusted"
105,1752332928,"Subprime","Unadjusted"
106,910298016,"Subprime","Unadjusted"
107,855153744,"Subprime","Unadjusted"
108,1433727024,"Subprime","Unadjusted"
109,962996448,"Subprime","Unadjusted"
110,876346368,"Subprime","Unadjusted"
111,855542976,"Subprime","Unadjusted"
112,911276976,"Subprime","Unadjusted"
113,864564384,"Subprime","Unadjusted"
114,1163048736,"Subprime","Unadjusted"
115,2822997936,"Subprime","Unadjusted"
116,2609987904,"Subprime","Unadjusted"
117,1837515216,"Subprime","Unadjusted"
118,1148550240,"Subprime","Unadjusted"
119,889372416,"Subprime","Unadjusted"
120,1343504736,"Subprime","Unadjusted"
121,978406080,"Subprime","Unadjusted"
122,973425888,"Subprime","Unadjusted"
123,925596384,"Subprime","Unadjusted"
124,862121424,"Subprime","Unadjusted"
125,1050437952,"Subprime","Unadjusted"
126,1048532928,"Subprime","Unadjusted"
127,2835982320,"Subprime","Unadjusted"
128,2740586208,"Subprime","Unadjusted"
129,1553212944,"Subprime","Unadjusted"
130,873227184,"Subprime","Unadjusted"
131,675440352,"Subprime","Unadjusted"
132,1144732560,"Subprime","Unadjusted"
133,828202896,"Subprime","Unadjusted"
134,831044880,"Subprime","Unadjusted"
135,1144809024,"Subprime","Unadjusted"
136,1148761968,"Subprime","Unadjusted"
137,1218095040,"Subprime","Unadjusted"
138,1342275456,"Subprime","Unadjusted"
139,3582672720,"Subprime","Unadjusted"
140,2841228480,"Subprime","Unadjusted"
141,1365892752,"Subprime","Unadjusted"
142,949064016,"Subprime","Unadjusted"
143,663641088,"Subprime","Unadjusted"
144,1150663584,"Subprime","Unadjusted"
145,753867552,"Subprime","Unadjusted"
146,856718448,"Subprime","Unadjusted"
147,838667616,"Subprime","Unadjusted"
148,1286355264,"Subprime","Unadjusted"
149,1401719040,"Subprime","Unadjusted"
150,1786044192,"Subprime","Unadjusted"
151,3502739424,"Subprime","Unadjusted"
152,2784041232,"Subprime","Unadjusted"
153,1692459936,"Subprime","Unadjusted"
154,859578048,"Subprime","Unadjusted"
155,744800112,"Subprime","Unadjusted"
156,1226953872,"Subprime","Unadjusted"
157,878018256,"Subprime","Unadjusted"
158,852300816,"Subprime","Unadjusted"
159,801072240,"Subprime","Unadjusted"
160,979284672,"Subprime","Unadjusted"
161,858851568,"Subprime","Unadjusted"
162,962927184,"Subprime","Unadjusted"
163,2843426208,"Subprime","Unadjusted"
164,2436798816,"Subprime","Unadjusted"
165,1267178400,"Subprime","Unadjusted"
166,812398032,"Subprime","Unadjusted"
167,676722000,"Subprime","Unadjusted"
168,1036696032,"Subprime","Unadjusted"
169,815477280,"Subprime","Unadjusted"
170,865166256,"Subprime","Unadjusted"
171,1005777072,"Subprime","Unadjusted"
172,1041887328,"Subprime","Unadjusted"
173,1005703200,"Subprime","Unadjusted"
174,1170688416,"Subprime","Unadjusted"
175,2925534288,"Subprime","Unadjusted"
176,2843241600,"Subprime","Unadjusted"
177,1409518176,"Subprime","Unadjusted"
178,909226800,"Subprime","Unadjusted"
179,1073940768,"Subprime","Unadjusted"
180,1156772304,"Subprime","Unadjusted"
181,1075691280,"Subprime","Unadjusted"
182,1136376336,"Subprime","Unadjusted"
183,1035273840,"Subprime","Unadjusted"
184,1055345424,"Subprime","Unadjusted"
185,1188084144,"Subprime","Unadjusted"
186,1204975968,"Subprime","Unadjusted"
187,2590212144,"Subprime","Unadjusted"
188,2670578640,"Subprime","Unadjusted"
189,1499762736,"Subprime","Unadjusted"
190,942089136,"Subprime","Unadjusted"
191,940752549.789315,"Subprime","Unadjusted"
192,1162866408.15118,"Subprime","Unadjusted"
193,1171595784.19281,"Subprime","Unadjusted"
194,994990953.057029,"Subprime","Unadjusted"
195,965559037.701853,"Subprime","Unadjusted"
196,1211254548.94911,"Subprime","Unadjusted"
197,1294557683.20885,"Subprime","Unadjusted"
198,1111375588.50769,"Subprime","Unadjusted"
199,2624651900.58111,"Subprime","Unadjusted"
200,2462082922.54705,"Subprime","Unadjusted"
201,1559146753.15194,"Subprime","Unadjusted"
60,1174515456,"Near Prime","Unadjusted"
61,1008095328,"Near Prime","Unadjusted"
62,1091953632,"Near Prime","Unadjusted"
63,1049190864,"Near Prime","Unadjusted"
64,1135428048,"Near Prime","Unadjusted"
65,1604899488,"Near Prime","Unadjusted"
66,2034936864,"Near Prime","Unadjusted"
