"month","num","group"
192,12259974390.8973,"Seasonally Adjusted"
193,11963731726.4514,"Seasonally Adjusted"
194,11452487195.8068,"Seasonally Adjusted"
195,11377222824.7834,"Seasonally Adjusted"
196,11686032744.4535,"Seasonally Adjusted"
197,11997838665.4872,"Seasonally Adjusted"
198,11766925590.0259,"Seasonally Adjusted"
199,11065129280.1944,"Seasonally Adjusted"
200,11936927114.4115,"Seasonally Adjusted"
201,11669709317.3565,"Seasonally Adjusted"
202,11618642105.7652,"Seasonally Adjusted"
203,12101846201.6733,"Seasonally Adjusted"
