"month","num","group"
108,2441927.86969038,"Seasonally Adjusted"
109,2567946.24166425,"Seasonally Adjusted"
110,2578636.04369081,"Seasonally Adjusted"
111,2493220.07782423,"Seasonally Adjusted"
112,2558077.55512278,"Seasonally Adjusted"
113,2260057.47844785,"Seasonally Adjusted"
114,1935216.70699152,"Seasonally Adjusted"
115,2183992.16212278,"Seasonally Adjusted"
116,2208036.87443593,"Seasonally Adjusted"
117,2572436.5104669,"Seasonally Adjusted"
118,2670517.26164182,"Seasonally Adjusted"
119,2613625.35225599,"Seasonally Adjusted"
120,2538370.78481854,"Seasonally Adjusted"
121,2633900.77818504,"Seasonally Adjusted"
122,2714703.94738602,"Seasonally Adjusted"
123,2392300.41270937,"Seasonally Adjusted"
124,2035404.56586542,"Seasonally Adjusted"
125,2088366.26862147,"Seasonally Adjusted"
126,1536730.2552612,"Seasonally Adjusted"
127,1730988.19715158,"Seasonally Adjusted"
128,1920794.6862536,"Seasonally Adjusted"
129,1831689.83912102,"Seasonally Adjusted"
130,1769730.66489398,"Seasonally Adjusted"
131,1583789.87660784,"Seasonally Adjusted"
132,1676471.76912331,"Seasonally Adjusted"
133,1662595.22644892,"Seasonally Adjusted"
134,1734439.5446502,"Seasonally Adjusted"
135,1988865.13768958,"Seasonally Adjusted"
136,1985836.26260799,"Seasonally Adjusted"
137,1934278.37850953,"Seasonally Adjusted"
138,1941362.25316304,"Seasonally Adjusted"
139,2096739.342116,"Seasonally Adjusted"
140,1965640.67956512,"Seasonally Adjusted"
141,1734154.81278252,"Seasonally Adjusted"
142,1764442.12154926,"Seasonally Adjusted"
143,1810317.34769551,"Seasonally Adjusted"
144,1822483.65573155,"Seasonally Adjusted"
145,1751441.63977406,"Seasonally Adjusted"
146,1854937.40630315,"Seasonally Adjusted"
147,1844488.57708166,"Seasonally Adjusted"
148,1981874.85130466,"Seasonally Adjusted"
149,2210877.12326257,"Seasonally Adjusted"
150,2013467.45063269,"Seasonally Adjusted"
151,1820825.85462739,"Seasonally Adjusted"
152,1754562.14863272,"Seasonally Adjusted"
153,1683127.43200028,"Seasonally Adjusted"
154,1554801.12571699,"Seasonally Adjusted"
155,1545783.93678048,"Seasonally Adjusted"
156,1566114.40337139,"Seasonally Adjusted"
157,1555622.04867143,"Seasonally Adjusted"
158,1458563.68489223,"Seasonally Adjusted"
159,1416063.04114891,"Seasonally Adjusted"
160,1396673.75739498,"Seasonally Adjusted"
161,1417308.97875006,"Seasonally Adjusted"
162,1243288.86872516,"Seasonally Adjusted"
163,1379273.17206196,"Seasonally Adjusted"
164,1387100.67374394,"Seasonally Adjusted"
165,1339978.5639392,"Seasonally Adjusted"
